run_kind,seed,ir_drop,input_bits,weight_noise,run_key,checkpoint_path,checkpoint_label,nll,ppl,tokens,float_ppl,identity_ppl,rotated_ppl,improvement_ratio,hardware_preset,analog_targets,online_hadamards,json_path
identity,,5.0,8,0.0,analog_identity,,,3.0514466650784016,21.14591336011103,8128,13.684835003821114,21.14591336011103,,,ir_drop_only+grid_overrides,"q_proj,k_proj,v_proj,o_proj,up_proj,gate_proj,down_proj,lm_head",False,results/high_ir/ir5_bits8_wnoise0_identity.json
hadamard_D,1,5.0,8,0.0,analog_rotated,,,2.6832108944654465,14.631999756770538,8128,13.684835003821114,21.14591336011103,14.631999756770538,1.4451827304279694,ir_drop_only+grid_overrides,"q_proj,k_proj,v_proj,o_proj,up_proj,gate_proj,down_proj,lm_head",False,results/high_ir/ir5_bits8_wnoise0_seed1.json
checkpoint,,5.0,8,0.0,analog_rotated,checkpoints/large_ir_8_bit.pt,ckpt0_large_ir_8_bit,2.6589498911052942,14.28128431803945,8128,13.684835003821114,21.14591336011103,14.28128431803945,1.4806730885821313,ir_drop_only+grid_overrides,"q_proj,k_proj,v_proj,o_proj,up_proj,gate_proj,down_proj,lm_head",False,results/high_ir/ir5_bits8_wnoise0_ckpt0_large_ir_8_bit.json
identity,,5.0,6,0.0,analog_identity,,,3.0611914470791817,21.35298296145315,8128,13.684835003821114,21.35298296145315,,,ir_drop_only+grid_overrides,"q_proj,k_proj,v_proj,o_proj,up_proj,gate_proj,down_proj,lm_head",False,results/high_ir/ir5_bits6_wnoise0_identity.json
hadamard_D,1,5.0,6,0.0,analog_rotated,,,2.7629940547049046,15.847219430875064,8128,13.684835003821114,21.35298296145315,15.847219430875064,1.347427733590363,ir_drop_only+grid_overrides,"q_proj,k_proj,v_proj,o_proj,up_proj,gate_proj,down_proj,lm_head",False,results/high_ir/ir5_bits6_wnoise0_seed1.json
checkpoint,,5.0,6,0.0,analog_rotated,checkpoints/large_ir_8_bit.pt,ckpt0_large_ir_8_bit,4.397469792515039,81.2450415698517,8128,13.684835003821114,21.35298296145315,81.2450415698517,0.262821983334141,ir_drop_only+grid_overrides,"q_proj,k_proj,v_proj,o_proj,up_proj,gate_proj,down_proj,lm_head",False,results/high_ir/ir5_bits6_wnoise0_ckpt0_large_ir_8_bit.json
identity,,10.0,-1,0.0,analog_identity,,,2.645124262198806,14.085195231713605,8128,13.684835003821114,14.085195231713605,,,ir_drop_only+grid_overrides,"q_proj,k_proj,v_proj,o_proj,up_proj,gate_proj,down_proj,lm_head",False,results/high_ir/ir10_bitsm1_wnoise0_identity.json
hadamard_D,1,10.0,-1,0.0,analog_rotated,,,2.801720727235079,16.472967882132867,8128,13.684835003821114,14.085195231713605,16.472967882132867,0.8550490313886231,ir_drop_only+grid_overrides,"q_proj,k_proj,v_proj,o_proj,up_proj,gate_proj,down_proj,lm_head",False,results/high_ir/ir10_bitsm1_wnoise0_seed1.json
checkpoint,,10.0,-1,0.0,analog_rotated,checkpoints/large_ir_8_bit.pt,ckpt0_large_ir_8_bit,2.6453982554376125,14.089055008726623,8128,13.684835003821114,14.085195231713605,14.089055008726623,0.9997260442939128,ir_drop_only+grid_overrides,"q_proj,k_proj,v_proj,o_proj,up_proj,gate_proj,down_proj,lm_head",False,results/high_ir/ir10_bitsm1_wnoise0_ckpt0_large_ir_8_bit.json
identity,,10.0,10,0.0,analog_identity,,,2.6579410564154387,14.266884127930696,8128,13.684835003821114,14.266884127930696,,,ir_drop_only+grid_overrides,"q_proj,k_proj,v_proj,o_proj,up_proj,gate_proj,down_proj,lm_head",False,results/high_ir/ir10_bits10_wnoise0_identity.json
hadamard_D,1,10.0,10,0.0,analog_rotated,,,2.8005768693983555,16.454135921323104,8128,13.684835003821114,14.266884127930696,16.454135921323104,0.8670697869611055,ir_drop_only+grid_overrides,"q_proj,k_proj,v_proj,o_proj,up_proj,gate_proj,down_proj,lm_head",False,results/high_ir/ir10_bits10_wnoise0_seed1.json
checkpoint,,10.0,10,0.0,analog_rotated,checkpoints/large_ir_8_bit.pt,ckpt0_large_ir_8_bit,2.6516045425087214,14.176767631988572,8128,13.684835003821114,14.266884127930696,14.176767631988572,1.0063566320815462,ir_drop_only+grid_overrides,"q_proj,k_proj,v_proj,o_proj,up_proj,gate_proj,down_proj,lm_head",False,results/high_ir/ir10_bits10_wnoise0_ckpt0_large_ir_8_bit.json
identity,,10.0,8,0.0,analog_identity,,,3.0774242021143436,21.702429267989572,8128,13.684835003821114,21.702429267989572,,,ir_drop_only+grid_overrides,"q_proj,k_proj,v_proj,o_proj,up_proj,gate_proj,down_proj,lm_head",False,results/high_ir/ir10_bits8_wnoise0_identity.json
hadamard_D,1,10.0,8,0.0,analog_rotated,,,2.8079309798777103,16.57558749149228,8128,13.684835003821114,21.702429267989572,16.57558749149228,1.309300758065362,ir_drop_only+grid_overrides,"q_proj,k_proj,v_proj,o_proj,up_proj,gate_proj,down_proj,lm_head",False,results/high_ir/ir10_bits8_wnoise0_seed1.json
checkpoint,,10.0,8,0.0,analog_rotated,checkpoints/large_ir_8_bit.pt,ckpt0_large_ir_8_bit,2.6839413922280073,14.642692304820377,8128,13.684835003821114,21.702429267989572,14.642692304820377,1.482133805464527,ir_drop_only+grid_overrides,"q_proj,k_proj,v_proj,o_proj,up_proj,gate_proj,down_proj,lm_head",False,results/high_ir/ir10_bits8_wnoise0_ckpt0_large_ir_8_bit.json
identity,,10.0,6,0.0,analog_identity,,,3.0642650350928307,21.41871419756224,8128,13.684835003821114,21.41871419756224,,,ir_drop_only+grid_overrides,"q_proj,k_proj,v_proj,o_proj,up_proj,gate_proj,down_proj,lm_head",False,results/high_ir/ir10_bits6_wnoise0_identity.json
hadamard_D,1,10.0,6,0.0,analog_rotated,,,2.8913787491619587,18.01813497213111,8128,13.684835003821114,21.41871419756224,18.01813497213111,1.1887309219678315,ir_drop_only+grid_overrides,"q_proj,k_proj,v_proj,o_proj,up_proj,gate_proj,down_proj,lm_head",False,results/high_ir/ir10_bits6_wnoise0_seed1.json
checkpoint,,10.0,6,0.0,analog_rotated,checkpoints/large_ir_8_bit.pt,ckpt0_large_ir_8_bit,4.351963400840759,77.63073363981731,8128,13.684835003821114,21.41871419756224,77.63073363981731,0.27590508543869335,ir_drop_only+grid_overrides,"q_proj,k_proj,v_proj,o_proj,up_proj,gate_proj,down_proj,lm_head",False,results/high_ir/ir10_bits6_wnoise0_ckpt0_large_ir_8_bit.json
identity,,20.0,-1,0.0,analog_identity,,,2.7396140396595,15.48100888766279,8128,13.684835003821114,15.48100888766279,,,ir_drop_only+grid_overrides,"q_proj,k_proj,v_proj,o_proj,up_proj,gate_proj,down_proj,lm_head",False,results/high_ir/ir20_bitsm1_wnoise0_identity.json
hadamard_D,1,20.0,-1,0.0,analog_rotated,,,3.9177911318838596,50.289239706439496,8128,13.684835003821114,15.48100888766279,50.289239706439496,0.30783939025589324,ir_drop_only+grid_overrides,"q_proj,k_proj,v_proj,o_proj,up_proj,gate_proj,down_proj,lm_head",False,results/high_ir/ir20_bitsm1_wnoise0_seed1.json
